node	degree
79763	5
353132	22
10516	9
23654	9
28951	1
60	301
1672	5
376267	2
10738	2
9862	55
4603	10
389434	1
58500	49
55161	67
554313	39
5425	28
3590	2
140803	6
92346	1
11078	7
9373	10
29974	9
1447	16
80218	4
55813	5
10439	2
23016	17
84814	1
23475	8
23301	4
2184	8
23505	1
3640	1
391	19
51196	42
3691	31
9138	27
2783	42
9777	1
3982	1
23636	74
6330	1
1408	16
239	7
9721	12
117	4
3577	15
55922	7
161742	10
8433	3
6737	29
10650	1
83700	6
2875	1
2922	4
92703	1
57574	1
10773	8
199834	23
1893	4
144125	1
10495	6
64651	6
166	145
10893	1
312	4
253430	25
63978	18
8987	6
1644	28
23389	31
54542	3
2067	13
7325	43
6235	134
5649	7
147791	1
58528	3
3700	2
140032	80
834	46
23118	67
91768	17
8342	109
653877	1
29775	3
4191	15
51635	1
7402	27
1551	6
54840	19
27151	3
9255	23
2249	5
136227	5
83464	4
284358	1
144165	6
85378	6
79980	14
55752	6
3594	6
1232	22
581	36
587	6
3313	91
84676	48
80174	9
23066	3
55146	1
22926	11
2560	17
55787	3
5406	11
51409	2
4089	188
4221	34
81930	2
3652	1
93107	2
653219	1
2861	6
140432	4
1299	3
125170	9
7205	125
83594	1
56063	2
115950	1
79369	9
28954	10
10330	5
7832	14
203547	4
90865	12
467	26
2321	26
2073	12
64083	2
132789	11
8727	8
4599	18
6508	4
491	10
2014	3
2882	4
338785	7
84960	1
57502	2
55144	1
10618	22
5348	10
163859	2
5424	42
50945	1
56171	1
11016	19
340359	22
84896	2
5862	18
28986	12
66002	1
51447	5
1613	33
150221	1
1350	15
51119	4
429	12
4544	19
83641	1
6344	8
11001	17
7167	15
8639	42
84148	9
3736	10
2004	14
25804	153
157922	4
9695	3
9787	8
440184	4
1846	7
11261	9
81631	91
5831	6
4842	50
80834	1
147339	3
4967	19
3661	36
7088	116
90249	3
54969	2
54681	1
8697	55
1727	6
5443	10
9569	6
10520	1
7053	7
3632	22
158	8
9043	25
23592	4
55854	3
84304	1
1773	4
85439	10
84061	7
10672	35
8085	20
8341	2
7257	21
124590	1
805	143
55501	8
2794	3
8803	25
26007	1
64754	11
7036	2
22905	8
91010	1
100294162	1
6051	1
150372	3
339210	2
79858	5
80108	8
150383	1
5479	23
7247	11
1875	15
2664	22
57107	2
6923	32
339230	2
864	24
84914	45
91107	1
81890	8
8857	1
25972	2
89848	6
6855	7
4209	45
5265	25
10018	23
5255	5
91419	3
84790	13
114294	77
4991	3
3765	8
2766	2
221	52
23424	11
5641	3
80831	7
4308	2
5810	19
366	2
79054	1
6492	3
84313	9
5538	1
152816	1
51060	4
51022	3
5939	1
5912	9
219541	114
7249	50
230	28
11132	1
7364	24
80271	26
55048	32
2515	4
729515	2
4085	33
5272	32
128272	4
90871	1
6741	34
6730	3
197259	2
5368	1
55750	4
8643	5
11186	42
5111	221
201163	2
160287	21
51428	163
10923	23
5128	4
3762	9
57491	1
51547	2
4360	3
28965	7
79677	2
4312	23
9667	17
55186	1
118426	1
22928	1
6668	5
5257	4
23373	5
55068	12
140809	1
3861	12
2644	3
8711	4
11072	2
1901	11
81627	1
2057	47
114132	2
11178	3
5359	112
5153	19
29907	5
6536	4
23469	4
394	13
415	4
23148	8
8732	2
5890	37
54896	1
23173	2
79092	3
55118	3
9337	19
1747	1
29126	1
57492	31
9792	4
51714	2
1459	174
5510	11
3805	5
29107	9
80198	11
93145	13
151194	3
23593	2
3835	8
113655	2
53369	1
165631	2
147650	1
23741	12
9878	17
6895	71
100294277	5
604	98
30012	13
23133	6
4689	22
8527	23
84283	15
4288	17
57542	14
728405	5
51466	20
10992	280
1633	16
170680	1
354	22
4684	17
6883	62
1807	3
79848	4
1238	16
1745	1
5226	13
57763	3
5393	20
130916	2
90121	6
10814	7
23523	15
6643	21
3155	11
956	12
55638	6
56952	15
56894	5
11340	44
153527	25
2312	7
9180	6
91442	4
1384	3
7057	47
6514	6
10927	6
27033	13
10800	1
6433	1
79716	1
85287	14
64759	10
23178	7
54955	44
57130	1
25902	30
389421	1
7074	31
5829	103
6942	9
5436	44
8350	85
8737	65
9146	139
9649	3
92979	3
203245	2
5314	3
5211	30
3579	26
28956	2
165721	3
10471	11
9500	86
6835	6
4836	13
10198	4
374907	8
27321	1
1464	10
404663	1
4848	9
1475	13
2864	2
256364	4
83899	56
9095	1
123688	2
10548	1
225	5
9087	3
341947	24
53916	3
54826	1
26065	1
7033	4
8481	9
126003	2
10213	58
8839	2
80230	10
54762	1
116337	1
6421	97
1259	1
23060	2
11098	25
334	35
375035	1
221092	1
11266	12
220136	8
85397	1
6723	15
11036	8
23637	15
10181	5
60488	79
119	19
23177	5
1472	1
2052	7
3355	1
594855	6
4283	7
51247	4
143187	9
1852	3
6171	85
1917	96
7621	1
784	4
22834	4
148156	1
442867	2
6941	4
80014	2
54538	4
9978	82
9338	29
4990	3
80323	1
5625	9
4023	28
53918	15
29763	36
7681	43
80761	1
64173	1
10611	14
10654	11
57455	6
1145	1
91156	1
10417	1
333932	12
3437	19
10911	3
605	2
3394	10
3326	337
5023	1
9750	7
256309	1
134391	1
29843	8
6772	143
158427	3
163183	50
7805	23
26505	22
22982	1
79050	16
10228	25
51733	17
64850	2
57657	2
11272	1
6809	24
92667	1
134430	3
57580	6
55658	15
56984	8
4697	94
93649	9
84073	5
10951	45
54360	1
7284	122
25793	13
3779	5
27141	5
84679	5
2290	18
170591	1
9948	5
150084	2
23163	22
23385	22
5836	7
65057	9
147	12
56648	5
23072	8
8480	54
140290	3
85366	5
6775	20
84886	1
3903	3
8676	58
26273	3
3419	12
51018	4
4723	53
2912	6
7349	4
126	28
26013	31
4345	2
6351	10
2048	37
10799	9
10073	16
55036	1
23288	3
168433	2
2729	2
2208	8
7153	102
10451	21
8289	51
6954	1
64284	11
246	4
57829	1
150209	1
65095	2
51279	1
2296	3
388077	1
858	12
56547	3
1393	3
27335	82
333931	1
27304	4
1947	16
725	1
122704	77
1407	17
319	2
1159	10
171425	10
3097	9
5753	18
643	11
2199	25
9108	3
148103	4
6441	5
9817	51
2170	7
7412	15
2110	55
8295	75
9047	9
975	36
25801	7
399511	12
79784	7
55040	2
25865	35
124512	2
245934	1
6277	16
57106	2
3714	5
2098	9
7272	18
1520	8
55107	1
11346	5
23139	15
200931	1
142680	1
6400	8
8451	155
55662	13
9907	2
129401	1
23495	7
10180	2
54974	5
445815	6
4041	7
286499	8
84830	2
8786	1
10645	28
158326	1
5704	61
3939	37
57122	17
55153	1
255743	2
83896	1
2033	286
1356	10
26135	18
55646	196
53938	157
9696	1
10284	75
120	10
1656	34
9810	21
2811	27
3679	10
2652	2
7536	147
2543	2
22954	27
3892	3
90850	6
2733	5
1584	4
23192	20
84547	9
26052	7
202134	1
57610	9
8890	35
51160	34
9369	5
3454	26
201161	1
9951	8
3569	14
4803	14
51162	4
9350	2
5878	16
10135	11
7498	1
11073	32
25796	15
50940	20
80781	11
4638	53
23087	8
10434	6
65990	9
79171	6
10084	21
9856	2
55746	16
4985	26
284058	36
53371	13
286262	2
145258	4
27130	4
171483	117
26	45
54948	77
79801	41
8609	1
25791	12
27283	1
57473	66
186	10
55278	3
6091	11
117154	1
1582	1
23435	36
26278	5
386678	15
143684	12
55743	22
338692	1
8292	3
55655	18
6453	47
284217	21
1879	13
9921	28
2865	2
25890	2
83607	1
27338	3
3547	8
3047	4
26520	3
79904	1
55565	5
30001	6
3421	8
22916	140
53353	7
84464	153
29099	2
2108	14
7347	11
5741	9
26354	201
4988	21
440275	6
219287	1
11116	7
6355	10
9521	16
51228	1
4047	10
3118	3
5454	14
2625	20
3014	144
2995	5
112611	10
80279	27
85451	3
51741	29
1485	6
29945	15
60625	79
29880	4
131118	3
4750	18
116138	2
114783	1
79930	11
648	64
55958	5
3756	9
9724	9
51181	5
23236	75
9219	83
55204	2
3845	27
9580	3
130589	1
5305	10
1622	10
22944	3
8620	3
5066	16
51639	230
729603	1
4676	15
6582	1
7289	7
160140	5
23256	13
51435	2
6785	14
3689	72
54873	2
8858	1
6632	152
51043	17
4674	1
1054	22
9069	2
4615	36
50674	3
4853	22
5683	68
4327	1
683	3
221830	2
723961	2
56302	6
25946	5
2155	15
26525	8
57018	4
1621	9
56344	7
339231	4
9140	55
729862	2
3151	11
7187	55
2788	19
7022	8
10989	200
8065	108
55723	45
4677	5
7988	24
131034	16
5606	25
777	4
5757	40
57820	9
10096	21
9971	18
1738	36
6519	2
58160	6
8682	30
26140	3
5948	1
8663	91
3615	30
125476	13
894	19
22807	15
10558	10
643641	3
100137049	1
10667	25
553115	14
8073	10
84331	2
386677	75
283869	2
84640	5
51028	5
27236	4
3827	29
1843	17
64708	17
149950	7
8360	39
9238	9
83478	4
80025	23
7073	2
5924	7
8470	33
84441	7
51726	25
79728	7
10454	120
7165	10
7884	6
3855	11
26128	14
164153	2
84699	9
122011	2
7029	12
8547	2
338	32
3280	45
1003	22
54584	1
64978	7
27159	3
221687	1
152573	1
57448	12
79081	1
90957	12
953	13
11034	16
9709	14
30833	29
147179	6
2687	2
51710	1
7161	87
1948	22
6239	24
25832	1
2071	68
51132	22
10278	26
148266	2
9179	10
6391	12
6953	2
369	44
7070	7
5190	4
513	20
3538	2
160851	19
9343	208
57532	26
79724	5
51388	7
125144	1
29946	25
7462	13
7283	47
125050	1
84922	3
2646	1
92345	4
388698	104
6366	10
3185	213
3227	10
26269	1
1493	16
9969	40
827	2
4142	1
83707	3
2580	12
147746	1
922	1
10361	4
1606	20
3543	7
250	9
64794	2
10585	1
9283	1
11187	11
9911	28
2984	28
6156	182
414899	2
158055	2
55628	3
92521	1
2674	4
10468	12
337960	1
55250	11
4610	3
54932	7
23345	150
9665	1
865	26
10314	2
27341	1
6634	152
23431	6
79363	2
79696	23
64943	4
5634	14
2059	47
306	6
55240	5
5653	13
6164	86
401152	1
2562	13
5802	32
9447	1
3240	13
56034	2
29958	1
84307	8
254170	9
8540	3
7041	27
23170	3
63922	15
58472	2
8045	4
23116	1
55152	3
5364	19
55194	1
55229	2
51244	1
84623	1
6936	4
84661	20
25917	1
118738	11
6483	17
2821	17
9351	39
4673	138
7334	68
10512	2
11154	4
65980	1
90462	1
5886	47
7157	450
4801	33
7181	12
58538	3
5097	3
81704	27
64847	1
64421	8
7019	11
3948	21
65082	8
27173	2
79616	6
116442	2
3134	12
100288778	1
2819	2
399670	1
3933	4
10128	125
23315	1
55187	1
482	1
23114	17
55008	4
116985	7
6336	2
10513	99
5806	7
57591	10
81620	42
51616	25
56915	34
51540	5
387923	3
5310	30
1936	78
5546	4
57459	42
3507	39
9578	11
9603	1
8539	3
100144435	2
6499	13
4784	11
7827	4
1778	64
5837	14
5143	20
139628	1
4900	10
6222	226
140807	4
10289	164
103	12
10268	13
8638	2
8125	27
51324	37
10017	10
23560	110
23017	1
140683	1
2993	5
9587	17
8406	3
6356	12
10456	25
9925	8
4759	9
7373	2
9808	3
8886	108
9502	5
142937	1
9798	5
10294	36
1991	32
4299	10
84872	12
2620	2
140767	2
10076	9
26160	2
7411	15
404665	1
26034	4
3783	4
379	21
6327	1
6122	186
8891	11
6753	12
64087	2
29760	32
8195	4
64232	1
3212	4
10969	173
4716	57
146849	3
9188	126
25851	10
617	1
57758	3
5713	60
65008	78
7047	4
267012	1
30850	2
56993	7
63935	3
6727	114
813	4
10321	1
5979	47
85359	13
63948	46
84265	2
51617	12
79658	5
79896	1
9837	3
5962	29
2998	1
58498	1
4210	5
51400	4
26088	31
9107	6
28512	6
10914	7
55223	2
1015	1
1618	7
10599	1
9173	7
4582	28
1544	29
10628	9
29057	5
8853	25
282809	1
221035	1
3784	25
3628	12
339965	10
5669	2
4131	43
28227	6
58495	1
4661	3
79673	11
3229	7
10093	15
1813	23
29796	69
54033	11
84034	1
163154	3
10643	229
5334	38
51368	1
59	19
4741	18
441478	1
93233	8
64419	2
9625	3
10044	8
6494	4
2905	6
2876	21
5332	40
9203	21
9425	29
92359	4
51147	19
4157	36
80031	1
51471	1
112942	1
6770	7
9416	163
1462	26
5360	5
56893	162
7268	2
25831	6
26097	5
266743	3
51027	4
55846	2
2305	8
2585	1
6343	4
11218	118
3480	62
26086	11
8425	5
2300	1
158809	2
5029	8
219402	1
23336	2
84817	11
8482	7
100131997	9
55291	20
6510	13
25894	2
7727	8
79568	2
6812	31
5739	6
54800	2
7767	2
147807	1
4696	52
8642	1
10219	4
55859	3
23132	13
151888	6
27095	7
51122	5
3565	10
10059	10
22937	6
9739	25
6480	11
64780	15
163071	5
6195	86
494470	8
252839	1
140710	3
5187	10
9093	50
81786	3
136895	1
55234	4
26130	2
83543	1
8934	5
10743	15
440822	1
26051	12
5163	19
23305	1
6839	55
3354	3
2693	2
51110	1
80347	9
83461	7
27443	4
5444	3
286887	9
5037	32
51386	38
9950	6
10144	4
128876	1
1282	30
23683	10
23506	4
51128	1
116966	1
3662	17
57472	11
84693	6
4524	10
9088	6
2622	3
7737	1
9722	11
10712	1
54517	1
28966	2
5694	54
55090	73
57616	16
55671	4
51081	78
23492	11
9643	53
129049	3
81605	4
3749	3
202559	32
81557	3
140825	5
5569	7
6584	4
7184	44
644150	1
6711	52
84260	22
57095	2
339345	2
1114	30
6482	16
1388	6
79623	4
91966	1
55140	8
10555	4
55228	2
50846	3
55088	2
10920	28
83443	44
220	43
3667	99
2125	14
5876	18
9729	24
8736	7
83445	1
731682	1
122553	2
56252	10
2623	72
51003	90
63967	14
79641	3
25875	1
6205	184
868	40
22998	2
114757	1
1973	23
51754	2
25896	16
6648	81
3592	7
6943	6
84060	52
10328	2
5300	145
55347	1
2690	40
8704	14
50628	211
8581	1
30011	69
147945	2
23195	5
87769	1
286749	18
5132	5
51692	29
847	31
2531	2
54998	5
23466	1
6288	7
4141	34
573971	5
5523	14
54583	6
92344	2
51194	11
6373	5
1131	10
1070	11
5879	200
57642	3
22898	1
3416	7
2280	23
9117	1
140459	8
60682	5
653604	2
51673	1
3693	47
3554	23
23231	3
4929	24
3032	48
64781	4
23423	2
79607	22
25978	22
162417	1
84767	3
117245	3
56256	3
6708	19
30835	6
80854	31
25813	8
8574	8
1028	13
51738	8
7546	7
4745	3
10586	4
10947	14
79622	36
9994	11
4800	50
55841	5
54386	23
2488	5
143425	8
23784	1
156	73
9595	1
51082	28
56927	3
4624	1
2873	28
3189	15
5225	2
100316904	1
114571	3
57180	19
10318	62
3696	4
9814	44
146712	1
3627	8
51059	1
1001	9
1717	102
80222	6
27071	9
9045	244
54675	2
5046	6
5655	2
137209	29
1470	4
28	2
57147	5
11086	1
84993	7
23020	271
8794	9
80212	6
55095	4
55014	2
10006	57
5609	43
252969	8
23660	3
2837	2
6675	3
5062	103
10324	3
5930	32
9868	10
158471	2
220717	9
84532	15
55904	3
5049	22
6092	17
8379	42
129831	8
6271	27
5450	18
254173	11
80131	2
7982	6
57562	97
3397	17
9590	11
28960	2
85377	7
84968	1
3911	15
9185	21
50809	2
55619	3
57035	2
7086	30
2645	21
23230	5
6388	1
8646	23
53832	6
2786	20
29915	8
4154	5
27229	33
30812	14
92369	1
4593	4
11315	21
84224	5
51311	2
8854	38
2314	14
54108	4
84342	18
8780	10
10940	12
3656	19
4907	31
5008	11
7781	6
6732	148
130497	2
8705	2
5899	12
2768	34
9507	9
90102	3
5706	61
375484	9
3050	13
89782	1
8504	3
3048	6
5872	4
57038	2
9612	87
55734	20
25980	3
359948	1
54888	2
2675	2
673	52
4622	5
79872	2
10120	8
54620	3
157638	2
10973	12
60529	12
3895	18
6147	229
27440	1
2736	10
55617	2
2348	1
55656	17
79074	1
375341	5
154075	5
6794	55
51058	1
8665	60
6259	6
118424	8
119587	1
26155	8
114569	14
9134	9
51493	3
10299	2
58491	4
85450	1
1758	2
6614	3
831	26
1844	2
7844	16
26993	21
57659	1
54947	1
27315	4
347688	2
5651	1
9824	1
54439	2
10189	171
407	27
84552	15
7311	237
51538	4
79717	7
1293	8
3694	10
255738	3
9379	9
23042	6
5537	20
2932	255
51195	1
4508	17
5596	47
3757	14
51268	1
729	8
54600	1
54984	100
10263	14
55973	3
10072	3
26127	14
54069	6
10016	30
5813	12
1305	8
55775	8
10363	33
26517	11
23122	12
2020	2
253980	17
10879	2
7381	75
676	1
7465	26
4354	15
3221	5
8925	7
4514	19
51218	2
8815	56
81608	13
4604	4
3301	45
8658	19
10218	4
2044	6
91614	2
23150	2
3688	112
27113	8
3704	18
3069	13
7993	5
55586	2
10497	13
1050	65
55327	12
2205	7
64151	12
55435	10
2046	8
80237	2
64175	3
1296	2
259217	2
5396	5
112752	2
10208	12
80227	21
5036	58
5024	1
27044	21
548596	9
4496	2
3600	3
586	5
83878	124
10588	7
3605	4
64784	3
55388	34
10038	9
57092	1
199	2
79640	2
254879	1
55591	6
10550	6
6854	18
7042	25
54458	26
84701	18
5775	16
468	48
3889	7
6364	4
4619	10
51133	4
54556	28
55681	106
128710	21
6638	34
26574	23
84957	2
51191	68
1992	2
5441	66
94160	1
6957	1
7092	1
292	249
175	6
1762	37
57568	1
818	50
283518	7
4152	22
3981	16
167838	33
5729	1
57369	1
11069	10
10877	4
11163	1
10785	3
54976	2
26119	7
2913	6
4947	3
4773	37
57158	1
23326	34
84620	3
58	126
4772	23
11231	8
5745	13
9638	58
28232	1
5432	53
84833	5
120379	11
23432	1
5321	36
84940	1
8840	3
3338	2
83999	1
3434	3
57684	8
112802	5
8322	9
135932	1
161	23
22852	1
60401	6
219738	2
4313	39
1943	8
29896	7
358	51
1106	9
11194	4
51764	21
2167	11
51271	1
6230	93
30	29
56181	2
10157	2
2165	2
25814	17
57614	1
6005	5
387680	1
148223	8
132320	3
5866	19
92960	1
5968	1
4155	45
5620	2
5266	7
10666	5
6513	11
55092	5
7809	3
863	19
1797	11
139212	6
125875	1
4223	186
348235	2
3312	349
1665	259
6697	8
84950	7
221037	7
2555	8
7171	7
81552	15
10670	5
287015	63
3807	2
56000	7
143689	2
4594	17
4352	7
197258	1
2494	14
84709	1
25805	2
54102	3
255520	1
5352	3
6429	141
23770	17
163081	3
374666	1
55669	2
10431	9
90799	7
4863	6
134353	9
386672	7
57519	3
84447	13
23157	12
56995	4
9267	17
9716	158
3306	52
11214	23
5582	140
1027	73
1749	11
3875	80
5589	11
84832	22
23180	1
4298	17
9949	3
51665	4
116071	2
4126	2
9352	5
9056	1
50854	1
84295	2
63974	1
1237	7
4821	1
23353	2
55114	30
4752	3
3739	17
221458	2
28999	2
4100	17
9321	9
27348	1
730	3
5701	65
3622	20
2303	5
64699	3
25763	3
23090	13
1360	1
2840	1
5167	15
148066	9
23097	37
339302	6
27000	1
51475	5
84898	2
727851	1
3162	12
23476	26
6993	19
55615	5
8313	8
9564	68
2669	50
55168	77
200558	14
51477	31
10313	24
404093	2
55627	2
8773	43
5525	28
79075	7
78987	11
25913	8
55148	12
115677	3
22977	3
10803	1
5867	33
10053	18
6815	1
51004	2
1030	13
321	13
83858	109
4040	17
83862	1
134	10
6531	8
9557	27
112401	13
64129	12
5357	1
219	39
3560	30
6304	18
10863	1
3346	3
79441	4
51222	10
10780	1
9422	9
25898	29
1645	4
2969	67
6363	8
162681	1
4105	74
12	21
337876	6
2297	1
79816	10
3890	2
79184	26
57540	5
272	1
153743	3
2968	44
221154	2
3274	1
11099	6
51250	1
2065	68
54802	3
55937	3
10541	12
4956	9
83463	6
80304	14
374659	10
114932	38
80086	1
50937	6
388	26
253635	2
26103	2
6191	258
1288	12
283337	1
26168	11
5451	82
2316	123
9532	28
6141	269
1045	23
160622	8
54505	3
6646	2
5250	194
55636	13
23266	2
9552	1
5554	1
26277	12
6047	29
91687	43
2286	12
1135	2
7374	5
140688	2
50618	17
27124	26
3329	211
64420	1
2000	8
494115	1
253959	1
11270	3
2261	44
316	20
79365	4
3725	307
192683	2
256957	1
258010	1
30827	13
6885	113
1788	34
10288	7
11185	1
7504	13
8739	7
51065	87
10728	32
91851	1
151987	6
11141	2
5663	104
5125	19
8631	14
23012	8
498	100
3685	52
2230	7
253558	2
130872	3
5671	4
84932	8
84809	1
55349	3
92736	39
256933	2
9735	4
3824	9
65982	1
3681	3
10716	4
91703	12
11320	4
6208	182
5922	1
23367	11
27430	4
408050	10
5319	5
115352	4
5608	30
9476	3
404672	9
29984	11
755	2
5499	134
196513	12
11004	9
50856	1
144455	4
1440	2
10894	2
65989	3
170959	4
3159	34
6832	1
839	41
80209	11
3578	1
4193	184
8600	35
10418	3
23041	4
10399	150
10466	10
4430	9
10440	9
2101	26
137196	8
7291	13
5639	2
22823	9
8021	28
10360	3
3908	4
8741	12
55588	86
7305	17
64062	2
171484	1
4585	6
5693	63
134492	1
23387	10
9828	3
6878	58
23335	3
1523	25
6462	53
29088	80
23313	6
7133	116
1791	12
103910	10
130560	8
253143	1
23276	3
9863	20
142685	29
11140	108
463	8
79839	53
8515	1
5156	36
7128	41
11224	230
220963	3
51319	8
4664	2
4790	219
255061	4
414157	12
728239	1
1413	3
4537	11
84451	2
3440	2
3283	5
2326	6
3872	11
990	33
26205	5
54754	3
56341	6
220082	63
6604	36
127428	2
10490	20
145483	1
150726	2
8302	11
91661	3
10590	1
811	77
338599	1
55033	1
57639	34
9465	7
93343	2
284904	5
8975	31
285367	3
347240	1
5794	13
27076	2
2673	26
343263	1
65220	11
55715	10
22925	2
158798	4
28620	4
326	63
10663	1
91977	8
3123	5
10136	1
1084	4
85441	3
51086	7
22906	10
64321	1
54769	3
84171	9
124995	85
140691	23
255426	1
9520	12
9882	22
158787	8
22889	3
4760	16
6619	8
10527	18
388695	3
1053	40
80178	5
10021	6
5558	20
5691	66
653121	53
79915	5
5697	5
58475	2
493753	1
138716	6
8911	3
80714	2
688	29
270	1
79027	16
57689	4
11112	5
4099	17
7474	4
26472	3
11157	17
11232	1
7280	33
54552	4
10869	32
285679	6
284680	2
84292	80
144100	5
151188	2
283685	2
6908	190
84100	10
25837	4
9380	23
8115	22
3955	2
199777	2
1465	4
7273	45
7813	5
11183	23
64090	1
10382	53
3238	7
2109	3
285987	2
22880	1
10982	15
1826	1
445372	2
9563	2
3034	4
50507	1
8567	12
274	38
1000	38
64844	3
4110	88
122622	4
81857	40
55295	2
85458	3
51537	2
23682	6
79157	1
920	110
284338	2
3980	21
6124	235
5567	159
26061	5
57054	1
1600	76
5551	5
90933	54
55367	12
728071	9
3149	1
125228	1
127703	28
121549	2
2665	20
54065	1
6703	3
23761	3
85440	19
84270	1
11159	1
5800	29
138065	7
1997	18
3608	250
64852	1
84433	19
4017	2
29066	3
8022	8
55175	1
5071	59
134218	1
1576	12
7045	11
4613	13
10980	132
155061	12
57606	2
1603	13
2318	40
51379	4
1308	15
185	25
653489	1
10567	64
3482	23
283208	11
3233	19
55340	5
55703	2
57801	12
10	1
8800	1
54700	19
5445	2
79142	3
159296	3
55971	4
9632	7
928	33
54894	17
6339	2
58513	7
55379	98
140739	7
6886	51
23061	3
5972	8
8419	4
151011	2
9217	18
113178	1
7419	75
54933	2
220972	1
3371	9
80067	1
140258	9
9240	123
359710	1
309	81
29105	130
29103	2
133	9
9310	4
6204	151
6232	139
79661	4
3065	301
80777	1
9812	1
84654	2
142891	1
23633	15
9054	3
1841	14
100288160	1
317	20
91607	1
201514	1
10900	22
6507	2
64779	3
685	7
1959	10
26762	2
5594	292
10621	13
9132	1
3176	7
65125	185
140947	1
51164	14
79073	3
124790	16
5361	12
4795	12
92399	6
284802	1
100532731	21
84695	1
79581	1
1601	45
83988	11
78994	2
7332	39
22883	17
3428	11
51651	5
4814	3
5016	3
51759	3
64927	19
7471	10
3759	17
3109	7
2848	7
26002	3
54511	7
10615	40
58516	3
23076	30
10681	22
4973	3
2168	4
4851	62
81	55
4690	230
6874	42
3913	7
5978	18
27129	10
9928	2
5411	102
84690	1
60626	21
3442	1
2204	7
1382	4
9823	4
57509	3
1733	2
57805	39
1915	419
720	12
51347	6
57794	5
641	51
637	49
5350	16
55297	8
6919	46
203	9
112744	3
4000	73
1410	32
6154	267
6722	87
51442	4
178	10
283489	1
4776	17
5613	5
6189	297
388531	1
9220	5
6748	63
8651	52
6603	48
3475	5
55039	1
202	1
5933	58
5686	56
10811	5
5133	30
2593	5
3832	22
6324	4
9562	1
386682	290
4063	6
4090	48
64223	11
6175	241
5921	88
146279	2
10000	65
79986	1
10179	12
79987	5
79023	10
79871	4
2639	30
2735	28
7763	12
9784	15
404636	2
23414	7
80149	6
10379	22
126282	2
6633	157
5630	6
55684	5
3626	6
57488	3
255022	2
3796	16
10438	8
148206	2
9973	5
3009	12
57822	4
8735	1
2566	19
3675	21
100101267	2
84905	6
399979	1
4763	12
283152	6
10102	2
80896	3
116449	2
1266	4
10972	12
4066	8
63897	2
2874	36
6594	6
6571	5
113878	43
80700	8
7040	58
8345	1
27	31
81706	2
5652	2
7633	3
1406	40
89970	2
208	88
6217	183
51079	57
51735	7
1735	2
126638	1
4035	71
3809	1
63917	1
374454	5
6309	2
8644	6
90321	1
168374	2
9783	2
9524	2
7050	28
84319	66
342667	2
57621	6
54987	2
2648	60
3182	19
79968	2
197320	1
118924	12
5880	19
100293737	2
5746	6
6522	3
5073	16
653784	1
201292	3
7113	2
145946	15
84626	2
51399	3
4591	58
9855	3
10910	7
1615	20
440026	1
55127	9
407008	2
3669	2
84299	2
22955	28
51455	7
84622	1
55806	12
6323	72
5861	29
25957	3
84918	1
400569	31
6873	28
5542	1
146059	5
7163	8
57827	2
2997	25
55761	3
23339	7
3423	5
9900	2
6276	3
4647	13
3836	49
55324	14
5717	85
1678	8
6595	87
124093	1
8358	60
4087	283
80017	1
128240	4
115548	2
93082	1
282049	3
84191	2
23193	23
5493	25
945	6
154313	29
114781	2
29098	1
8495	9
5644	12
4681	4
6773	33
1949	6
3673	24
51330	7
23265	33
5329	25
552	3
91942	1
3112	3
81037	1
10542	20
271	3
1653	31
27202	3
349114	1
51382	6
8763	4
3249	4
9261	50
164	35
54923	4
8535	50
4287	31
8940	17
1524	1
6688	45
2939	2
55809	3
6745	44
28952	4
4054	7
54977	5
633	16
8554	132
4833	16
51148	1
54596	1
29906	5
9252	71
51205	9
124925	1
284352	3
9129	216
64926	4
23059	4
84315	5
6861	6
23411	88
84934	8
22854	1
642559	10
9584	163
55320	2
51206	13
151742	1
4913	7
3631	8
60561	44
389692	6
29789	7
950	2
8506	17
64782	38
8816	2
122809	1
26039	35
64785	5
22881	4
6567	2
23149	6
29941	3
116987	5
79837	15
9989	3
65056	6
8971	105
64857	4
23354	2
1312	23
114805	1
91833	16
1734	3
114908	1
7533	221
29893	9
57404	1
10056	71
116173	49
2972	18
54544	23
7757	1
23643	2
965	3
22874	2
51182	2
5791	13
93517	2
9618	62
389874	2
285220	2
116988	1
56142	2
4215	207
375	44
54457	2
10620	2
153328	6
9655	4
8498	17
3818	8
27252	14
8412	43
2519	3
1580	3
8131	6
1463	7
653808	5
26610	3
11138	1
4999	36
9749	6
9962	2
8613	5
84162	2
10747	7
348487	8
10915	158
9111	47
80154	1
9231	9
6135	312
112840	3
79102	9
51083	6
4010	3
10039	7
10763	8
29979	135
55909	1
8427	4
3206	17
3705	3
8428	47
25963	1
7857	8
10870	9
79993	1
57559	25
78998	1
8968	61
2826	14
90134	1
79022	2
10846	21
1831	14
6144	255
51099	2
10544	3
10376	34
8218	7
200539	2
219988	3
259230	1
6160	223
54881	107
2064	135
189	3
55331	1
8408	18
29889	7
6123	1
7579	1
10648	1
3918	7
125965	16
10892	21
55786	2
6050	10
2591	1
2520	8
80835	1
9560	1
6447	4
6048	38
163087	1
9131	30
57511	7
140612	4
51575	5
10469	11
283212	2
9456	24
57521	10
23404	25
56922	3
79977	2
155465	6
302	120
2074	12
9570	16
79863	2
55145	65
144717	1
79005	42
111	33
55225	1
64951	78
93986	15
1496	1
9061	6
210	3
9733	179
55607	12
126969	1
